Movie_ID,Movie_Name
1294,Star Wars: Episode VI - Return of the Jedi
1295,Crash
1296,The Power of the Dog
1297,Hot Tub Time Machine
1298,They Cloned Tyrone
1299,Shang-Chi and the Legend of the Ten Rings
1300,Polar
1301,Sea of Love
1302,Piranha 3D
1303,Tusk
1304,Dogma
1305,Mallrats
1306,Speed
1307,Twister
1308,Greyhound
1309,A Bridge Too Far
1310,The Snowman
1311,Tinker Tailor Soldier Spy
1312,Cashback
1313,A Million Miles Away
1314,Robin Hood: Prince of Thieves
1315,The Count of Monte Cristo
1316,About My Father
1317,X-Men Origins: Wolverine
1318,Ender's Game
1319,The Big Ugly
1320,The Others
1321,Ponyo
1322,Purple Hearts
1323,First Blood
1324,Mortal Kombat
1325,Lawrence of Arabia
1326,Doctor Zhivago
1327,"Good Luck to You, Leo Grande"
1328,Snow Day
1329,Road House
1330,Ace Ventura: Pet Detective
1331,Liar Liar
1332,Bruce Almighty
1333,Spring Breakers
1334,The Warriors
1335,The Driver
1336,The Long Riders
1337,Alive
1338,The Running Man
1339,Kazaam
1340,eXistenZ
1341,Crimes of the Future
1342,Eastern Promises
1343,Naked Lunch
1344,The Fly
1345,Straight Outta Compton
1346,Friday
1347,The Fate of the Furious
1348,Law Abiding Citizen
1349,Annie
1350,Lee
1351,The Replacements
1352,The Great Outdoors
1353,Boiling Point
1354,Final Destination
1355,Eden Lake
1356,Luther: The Fallen Sun
1357,The 40-Year-Old Virgin
1358,This Is 40
1359,Knocked Up
1360,RED
1361,Allegiant
1362,The Time Traveler's Wife
1363,The Divergent Series: Insurgent
1364,Appaloosa
1365,Borat
1366,The Dictator
1367,Master Gardener
1368,See How They Run
1369,Austin Powers: International Man of Mystery
1370,Austin Powers in Goldmember
1371,Bombshell
1372,The Little Rascals
1373,Wayne's World
1374,17 Again
1375,Sicario: Day of the Soldado
1376,The American
1377,Redeeming Love
1378,I Am Number Four
1379,Pig
1380,Perfume: The Story of a Murderer
1381,Gods of Egypt
1382,The Crow
1383,Dark City
1384,Toy Story 3
1385,Ad Astra
1386,Bird Box
1387,The Fallout
1388,Silverado
1389,Turning Red
1390,The Boy in the Striped Pajamas
1391,Possession
1392,The Art of Racing in the Rain
1393,Toy Story 4
1394,No Escape
1395,"As Above, So Below"
1396,Riddick
1397,The Chronicles of Riddick
1398,Pitch Black
1399,A Place in the Sun
1400,Vicky Cristina Barcelona
1401,Midnight in Paris
1402,Bananas
1403,Citizen Kane
1404,Fifty Shades Freed
1405,Fear
1406,Fifty Shades Darker
1407,Sonic the Hedgehog 2
1408,Sonic the Hedgehog
1409,Sharper
1410,The Machinist
1411,My Best Friend's Wedding
1412,Peter Pan
1413,Secondhand Lions
1414,"Love, Rosie"
1415,Hustlers
1416,The Thin Red Line
1417,The Outfit
1418,Blazing Saddles
1419,Spaceballs
1420,Young Frankenstein
1421,Robin Hood: Men in Tights
1422,Fresh
1423,Good Burger
1424,Varsity Blues
1425,Norbit
1426,Rat Race
1427,Ghost
1428,A Quiet Place Part II
1429,You People
1430,Slap Shot
1431,The Ref
1432,Blow
1433,Cold Pursuit
1434,Police Academy
1435,The Gift
1436,Somewhere in Queens
1437,Greater
1438,Dora and the Lost City of Gold
1439,Captain Fantastic
1440,U-571
1441,Terminator 3: Rise of the Machines
1442,Career Opportunities
1443,Source Code
1444,Moon
1445,Taken 2
1446,Taken 3
1447,Dr. No
1448,The Garden of Eden
1449,Enola Holmes
1450,The Machine
1451,Commando
1452,The Name of the Rose
1453,Run
1454,This Christmas
1455,The Old Guard
1456,The Woman King
1457,Willy's Wonderland
1458,Vivarium
1459,Teenage Mutant Ninja Turtles
1460,A Walk in the Woods
1461,He's Just Not That Into You
1462,The Girl in the Spider's Web
1463,Don't Breathe
1464,Brightburn
1465,A Good Day to Die Hard
1466,Behind Enemy Lines
1467,Jason Bourne
1468,The Bourne Ultimatum
1469,The Pursuit of Happyness
1470,Sister Act 2: Back in the Habit
1471,The Emperor's New Groove
1472,El Camino: A Breaking Bad Movie
1473,50 First Dates
1474,The Courier
1475,Downton Abbey
1476,How to Lose a Guy in 10 Days
1477,Richie Rich
1478,Watcher
1479,The Sandlot
1480,The Good Son
1481,Butcher's Crossing
1482,The Craft
1483,Con Air
1484,Ben-Hur
1485,Life of the Party
1486,Tomb Raider
1487,Den of Thieves
1488,99 Homes
1489,Billy Madison
1490,The Boondock Saints
1491,Winter's Bone
1492,Never Let Me Go
1493,Burnt
1494,Crocodile Dundee II
1495,Boston Strangler
1496,Bumblebee
1497,Ghost Rider
1498,A Thousand and One
1499,Dark Phoenix
1500,The 355
1501,"Paris, Texas"
1502,The Hitman's Bodyguard
1503,Criminal
1504,Trapped in Paradise
1505,The Expendables
1506,The Lesson
1507,The Dirty Dozen
1508,The Adjustment Bureau
1509,The House Bunny
1510,Army of Thieves
1511,Heaven Help Us
1512,Dark Harvest
1513,Hard Candy
1514,On Her Majesty's Secret Service
1515,A Very Harold & Kumar Christmas
1516,Barbarella
1517,High Life
1518,Flora and Son
1519,Fried Green Tomatoes
1520,Ghost in the Shell
1521,The Purge
1522,Inside
1523,Species
1524,Red Rocket
1525,The Florida Project
1526,To Kill a Mockingbird
1527,Moneyball
1528,Funny Games
1529,Palm Springs
1530,Pieces of a Woman
1531,Living
1532,The Tragedy of Macbeth
1533,The Land Before Time
1534,Life of Brian
1535,The Lost Daughter
1536,Finch
1537,The Twilight Saga: New Moon
1538,The Golden Compass
1539,The Hitchhiker's Guide to the Galaxy
1540,Forgetting Sarah Marshall
1541,Spencer
1542,I See You
1543,28 Weeks Later
1544,The Toxic Avenger
1545,Megamind
1546,300: Rise of an Empire
1547,Pretty Baby
1548,Demolition Man
1549,Roald Dahl's Matilda the Musical
1550,A Walk to Remember
1551,Couples Retreat
1552,Hotel Transylvania
1553,Marry Me
1554,Diamonds Are Forever
1555,The Man with the Golden Gun
1556,Goldfinger
1557,Pet Sematary: Bloodlines
1558,Project X
1559,Sound of Metal
1560,Maleficent
1561,Mr. Nobody
1562,Hackers
1563,Mortal Engines
1564,Golda
1565,The Great Wall
1566,Breakfast at Tiffany's
1567,Christmas with You
1568,Burn After Reading
1569,Hellraiser
1570,Emma.
1571,Sanctuary
1572,Rudy
1573,The Great Escape
1574,How to Train Your Dragon: The Hidden World
1575,Don Jon
1576,Women Talking
1577,Charade
1578,Pok̩mon: Detective Pikachu
1579,Real Genius
1580,Bonnie and Clyde
1581,You Hurt My Feelings
1582,9
1583,Luca
1584,It Lives Inside
1585,The Prophecy
1586,The Fault in Our Stars
1587,My Big Fat Greek Wedding
1588,Maybe I Do
1589,The Sum of All Fears
1590,Alien: Resurrection
1591,Original Sin
1592,Bill & Ted's Excellent Adventure
1593,The Mighty Ducks
1594,The Monuments Men
1595,Young Guns
1596,Back to School
1597,Truth or Dare
1598,Coyote Ugly
1599,The Punisher
1600,Flash Gordon
1601,San Andreas
1602,Rampage
1603,Palmer
1604,Masters of the Universe
1605,State of Play
1606,Anna and the Apocalypse
1607,Lucky Number Slevin
1608,The Strangers
1609,Gosford Park
1610,The Theory of Everything
1611,Geostorm
1612,The Lincoln Lawyer
1613,The Bodyguard
1614,The Remains of the Day
1615,The Man in the Iron Mask
1616,We Were Soldiers
1617,Dragged Across Concrete
1618,Annette
1619,"Definitely, Maybe"
1620,The Last Command
1621,7th Heaven
1622,The Dove;
1623,Sunrise
1624,Two Arabian Knights
1625,Wings
1626,In Old Arizona
1627,Coquette
1628,The Bridge of San Luis Rey
1629,White Shadows in the South Seas
1630,The Divine Lady
1631,The Broadway Melody
1632,Disraeli
1633,The Divorcee
1634,King of Jazz
1635,With Byrd at the South Pole
1636,All Quiet on the Western Front
1637,The Big House
1638,A Free Soul
1639,Min and Bill
1640,Cimarron
1641,Tabu
1642,Skippy
1643,The Dawn Patrol
1644,The Champ
1645,Dr. Jekyll and Mr. Hyde
1646,The Sin of Madelon Claudet
1647,Transatlantic
1648,Shanghai Express
1649,Bad Girl
1650,Grand Hotel
1651,Flowers and Trees
1652,The Music Box
1653,Wrestling Swordfish
1654,The Private Life of Henry VIII
1655,Morning Glory
1656,Cavalcade
1657,A Farewell to Arms
1658,The Three Little Pigs
1659,So This Is Harris
1660,Krakatoa
1661,One Way Passage
1662,It Happened One Night
1663,The Merry Widow
1664,Viva Villa!
1665,Cleopatra
1666,Eskimo
1667,One Night of Love
1668,The Gay Divorcee
1669,The Tortoise and the Hare
1670,La Cucaracha
1671,City of Wax
1672,Manhattan Melodrama
1673,The Informer
1674,Dangerous
1675,The Dark Angel
1676,The Lives of a Bengal Lancer
1677,A Midsummer Night's Dream
1678,Broadway Melody of 1936;
1679,Gold Diggers of 1935
1680,Mutiny on the Bounty
1681,Three Orphan Kittens
1682,How to Sleep
1683,Wings over Mt. Everest
1684,Naughty Marietta
1685,The Scoundrel
1686,The Story of Louis Pasteur
1687,Come and Get It
1688,The Great Ziegfeld
1689,Anthony Adverse
1690,Dodsworth
1691,The Charge of the Light Brigade
1692,Mr. Deeds Goes to Town
1693,Swing Time
1694,The Country Cousin
1695,Give Me Liberty
1696,Bored of Education
1697,The Public Pays
1698,San Francisco
1699,Captains Courageous
1700,The Life of Emile Zola
1701,The Good Earth
1702,In Old Chicago
1703,Lost Horizon
1704,A Damsel in Distress
1705,The Awful Truth
1706,One Hundred Men and a Girl
1707,Waikiki Wedding
1708,The Old Mill
1709,Penny Wisdom
1710,The Private Life of the Gannets
1711,Torture Money
1712,The Hurricane
1713,Boys Town
1714,Kentucky
1715,Jezebel
1716,The Adventures of Robin Hood
1717,The Great Waltz
1718,You Can't Take It with You
1719,Alexander's Ragtime Band
1720,The Big Broadcast of 1938
1721,Ferdinand the Bull
1722,That Mothers Might Live
1723,Declaration of Independence
1724,The Cowboy and the Lady
1725,Pygmalion
1726,"Goodbye, Mr. Chips"
1727,Stagecoach
1728,Gone with the Wind
1729,Wuthering Heights
1730,The Wizard of Oz
1731,The Ugly Duckling
1732,Busy Little Bears
1733,Sons of Liberty
1734,When Tomorrow Comes
1735,The Rains Came
1736,Mr. Smith Goes to Washington
1737,The Philadelphia Story
1738,The Westerner
1739,Kitty Foyle
1740,The Grapes of Wrath
1741,Pride and Prejudice
1742,The Thief of Bagdad
1743,Rebecca
1744,North West Mounted Police
1745,Tin Pan Alley
1746,The Milky Way
1747,Quicker 'N a Wink
1748,"Teddy, the Rough Rider"
1749,Strike Up the Band
1750,The Great McGinty
1751,"Arise, My Love"
1752,Sergeant York
1753,How Green Was My Valley
1754,Suspicion
1755,The Great Lie
1756,Blossoms in the Dust
1757,Blood and Sand
1758,Churchill's Island
1759,All That Money Can Buy
1760,Dumbo
1761,Lady Be Good
1762,Lend a Paw
1763,Of Pups and Puzzles
1764,Main Street on the March!
1765,That Hamilton Woman
1766,I Wanted Wings
1767,Here Comes Mr. Jordan
1768,Yankee Doodle Dandy
1769,Johnny Eager
1770,Mrs. Miniver
1771,This above All
1772,My Gal Sal
1773,The Black Swan
1774,The Battle of Midway
1775,Kokoda Front Line!
1776,Moscow Strikes Back
1777,Prelude to War
1778,The Pride of the Yankees
1779,"Now, Voyager"
1780,Holiday Inn
1781,Der Fuehrer's Face
1782,Speaking of Animals and Their Families
1783,Beyond the Line of Duty
1784,Reap the Wild Wind
1785,The Invaders
1786,Woman of the Year
1787,Watch on the Rhine
1788,The More the Merrier
1789,The Song of Bernadette
1790,For Whom the Bell Tolls
1791,Phantom of the Opera
1792,Desert Victory
1793,December 7th
1794,Air Force
1795,This Is the Army
1796,"Hello, Frisco, Hello"
1797,Yankee Doodle Mouse
1798,Amphibious Fighters
1799,Heavenly Music
1800,This Land Is Mine
1801,Crash Dive
1802,The Human Comedy
1803,Princess O'Rourke
1804,Going My Way
1805,Gaslight
1806,None but the Lonely Heart
1807,Wilson
1808,Laura
1809,The Fighting Lady
1810,With the Marines at Tarawa
1811,Since You Went Away
1812,Cover Girl
1813,Mouse Trouble
1814,Who's Who in Animal Land
1815,I Won't Play
1816,Thirty Seconds over Tokyo
1817,The Lost Weekend
1818,A Tree Grows in Brooklyn
1819,Mildred Pierce
1820,National Velvet
1821,Blood on the Sun
1822,Frenchman's Creek
1823,The Picture of Dorian Gray
1824,Leave Her to Heaven
1825,The True Glory
1826,Hitler Lives?
1827,Spellbound
1828,Anchors Aweigh
1829,State Fair
1830,Quiet Please!
1831,Stairway to Light
1832,Star in the Night
1833,The Bells of St. Mary's
1834,Wonder Man
1835,The House on 92nd Street
1836,Marie-Louise
1837,The Best Years of Our Lives
1838,To Each His Own
1839,The Razor's Edge
1840,Anna and the King of Siam
1841,The Yearling
1842,Seeds of Destiny
1843,The Jolson Story
1844,The Harvey Girls
1845,The Cat Concerto
1846,Facing Your Danger
1847,A Boy and His Dog
1848,Blithe Spirit
1849,Vacation from Marriage
1850,The Seventh Veil
1851,A Double Life
1852,Miracle on 34th Street
1853,The Farmer's Daughter
1854,Gentleman's Agreement
1855,Great Expectations
1856,Black Narcissus
1857,Design for Death
1858,First Steps
1859,Body and Soul
1860,Mother Wore Tights
1861,Song of the South
1862,Tweetie Pie
1863,Good-bye Miss Turlock
1864,Climbing the Matterhorn
1865,Green Dolphin Street
1866,The Bachelor and the Bobby-Soxer
1867,Hamlet
1868,The Treasure of the Sierra Madre
1869,Johnny Belinda
1870,Key Largo
1871,The Red Shoes
1872,The Naked City
1873,Joan of Arc
1874,The Secret Land
1875,Toward Independence
1876,Easter Parade
1877,The Paleface
1878,The Little Orphan
1879,Symphony of a City
1880,Seal Island
1881,The Snake Pit
1882,Portrait of Jennie
1883,The Search
1884,All the King's Men
1885,Twelve O'Clock High
1886,The Heiress
1887,Battleground
1888,She Wore a Yellow Ribbon
1889,The Adventures of Don Juan
1890,A Letter to Three Wives
1891,Daybreak in Udi
1892,A Chance to Live
1893,So Much for So Little
1894,Champion
1895,On the Town
1896,Neptune's Daughter
1897,For Scent-Imental Reasons
1898,Aquatic House-Party
1899,Van Gogh
1900,Mighty Joe Young
1901,The Stratton Story
1902,Cyrano de Bergerac
1903,All about Eve
1904,Born Yesterday
1905,Harvey
1906,Sunset Blvd.
1907,Samson and Delilah
1908,The Third Man
1909,King Solomon's Mines
1910,The Titan: Story of Michelangelo
1911,Why Korea?
1912,Annie Get Your Gun
1913,"Captain Carey, U.S.A."
1914,Gerald McBoing-Boing
1915,Grandad of Races
1916,In Beaver Valley
1917,Destination Moon
1918,Panic in the Streets
1919,The African Queen
1920,A Streetcar Named Desire
1921,An American in Paris
1922,Kon-Tiki
1923,Benjy
1924,Here Comes the Groom
1925,The Two Mouseketeers
1926,World of Kids
1927,Nature's Half Acre
1928,The Great Caruso
1929,When Worlds Collide
1930,Seven Days to Noon
1931,High Noon
1932,Viva Zapata!
1933,"Come Back, Little Sheba"
1934,The Bad and the Beautiful
1935,Moulin Rouge
1936,The Quiet Man
1937,The Sea around Us
1938,Neighbours
1939,With a Song in My Heart
1940,The Greatest Show on Earth
1941,Johann Mouse
1942,Light in the Window: The Art of Vermeer
1943,Water Birds
1944,Breaking the Sound Barrier
1945,Plymouth Adventure
1946,The Lavender Hill Mob
1947,Stalag 17
1948,From Here to Eternity
1949,Roman Holiday
1950,Julius Caesar
1951,The Robe
1952,Shane
1953,The Living Desert
1954,The Alaskan Eskimo
1955,Lili
1956,Call Me Madam
1957,Calamity Jane
1958,"Toot, Whistle, Plunk and Boom"
1959,The Merry Wives of Windsor Overture
1960,Bear Country
1961,The War of the Worlds
1962,On the Waterfront
1963,The Barefoot Contessa
1964,The Country Girl
1965,"20,000 Leagues under the Sea"
1966,Three Coins in the Fountain
1967,Sabrina
1968,Gate of Hell
1969,The Vanishing Prairie
1970,Thursday's Children
1971,The High and the Mighty
1972,Seven Brides for Seven Brothers
1973,When Magoo Flew
1974,This Mechanical Age
1975,A Time Out of War
1976,The Glenn Miller Story
1977,Broken Lance
1978,Marty
1979,Mister Roberts
1980,The Rose Tattoo
1981,East of Eden
1982,Picnic
1983,To Catch a Thief
1984,I'll Cry Tomorrow
1985,Love Is a Many-Splendored Thing
1986,Helen Keller in Her Story
1987,Men against the Arctic
1988,Oklahoma!
1989,Speedy Gonzales
1990,Survival City
1991,The Face of Lincoln
1992,The Bridges at Toko-Ri
1993,Love Me or Leave Me
1994,Interrupted Melody
1995,The King and I
1996,Lust for Life
1997,Anastasia
1998,Written on the Wind
1999,Somebody Up There Likes Me
2000,Around the World in 80 Days
2001,The Solid Gold Cadillac
2002,Giant
2003,The Silent World
2004,The True Story of the Civil War
2005,La Strada
2006,Mister Magoo's Puddle Jumper
2007,Crashing the Water Barrier
2008,The Bespoke Overcoat
2009,The Ten Commandments
2010,The Brave One
2011,The Red Balloon
2012,The Bridge on the River Kwai
2013,Sayonara
2014,The Three Faces of Eve
2015,Les Girls
2016,Albert Schweitzer
2017,The Nights of Cabiria
2018,The Joker Is Wild
2019,Birds Anonymous
2020,The Wetback Hound
2021,The Enemy Below
2022,Designing Woman
2023,Separate Tables
2024,The Big Country
2025,I Want to Live!
2026,Gigi
2027,The Defiant Ones
2028,White Wilderness
2029,Ama Girls
2030,My Uncle
2031,The Old Man and the Sea
2032,Knighty Knight Bugs
2033,Grand Canyon
2034,South Pacific
2035,tom thumb
2036,Room at the Top
2037,The Diary of Anne Frank
2038,Serengeti Shall Not Die
2039,Black Orpheus
2040,Porgy and Bess
2041,A Hole in the Head
2042,Moonbird
2043,The Golden Fish
2044,Pillow Talk
2045,Elmer Gantry
2046,Spartacus
2047,Butterfield 8
2048,Sons and Lovers
2049,The Facts of Life
2050,The Horse with the Flying Tail
2051,Giuseppina
2052,The Virgin Spring
2053,Exodus
2054,Song without End (The Story of Franz Liszt)
2055,Never on Sunday
2056,Munro
2057,Day of the Painter
2058,The Alamo
2059,The Time Machine
2060,Judgment at Nuremberg
2061,Two Women
2062,The Hustler
2063,La Dolce Vita
2064,Le Ciel et la Boue (Sky Above and Mud Beneath)
2065,Project Hope
2066,Through a Glass Darkly
2067,Ersatz (The Substitute)
2068,Seawards the Great Ships
2069,The Guns of Navarone
2070,Splendor in the Grass
2071,Sweet Bird of Youth
2072,The Miracle Worker
2073,The Longest Day
2074,What Ever Happened to Baby Jane?
2075,The Wonderful World of the Brothers Grimm
2076,Black Fox
2077,Dylan Thomas
2078,Sundays and Cybele
2079,Meredith Willson's The Music Man
2080,Days of Wine and Roses
2081,The Hole
2082,Heureux Anniversaire (Happy Anniversary)
2083,Divorce--Italian Style
2084,Lilies of the Field
2085,Hud
2086,The V.I.P.s
2087,America America
2088,Federico Fellini's 8-1/2
2089,Tom Jones
2090,Robert Frost: A Lover's Quarrel with the World
2091,Chagall
2092,How the West Was Won
2093,Irma La Douce
2094,Papa's Delicate Condition
2095,The Critic
2096,An Occurrence at Owl Creek Bridge
2097,"It's a Mad, Mad, Mad, Mad World"
2098,My Fair Lady
2099,Topkapi
2100,Zorba the Greek
2101,The Night of the Iguana
2102,Jacques-Yves Cousteau's World without Sun
2103,Nine from Little Rock
2104,"Yesterday, Today and Tomorrow"
2105,The Pink Phink
2106,Casals Conducts: 1964
2107,Becket
2108,Father Goose
2109,Cat Ballou
2110,A Thousand Clowns
2111,Darling
2112,A Patch of Blue
2113,Ship of Fools
2114,The Eleanor Roosevelt Story
2115,To Be Alive!
2116,The Shop on Main Street
2117,The Sandpiper
2118,The Dot and the Line
2119,The Chicken (Le Poulet)
2120,The Great Race
2121,Thunderball
2122,A Man for All Seasons
2123,The Fortune Cookie
2124,Who's Afraid of Virginia Woolf?
2125,Fantastic Voyage
2126,The War Game
2127,A Year toward Tomorrow
2128,Grand Prix
2129,A Man and a Woman
2130,Born Free
2131,A Funny Thing Happened on the Way to the Forum
2132,Herb Alpert and the Tijuana Brass Double Feature
2133,Wild Wings
2134,In the Heat of the Night
2135,Cool Hand Luke
2136,Guess Who's Coming to Dinner
2137,Camelot
2138,The Anderson Platoon
2139,The Redwoods
2140,Closely Watched Trains
2141,Thoroughly Modern Millie
2142,Doctor Dolittle
2143,The Box
2144,A Place to Stand
2145,Charly
2146,The Subject Was Roses
2147,The Lion in Winter
2148,Funny Girl
2149,Oliver!
2150,Romeo and Juliet
2151,Journey into Self
2152,Why Man Creates
2153,Bullitt
2154,War and Peace
2155,The Thomas Crown Affair
2156,Winnie the Pooh and the Blustery Day
2157,Robert Kennedy Remembered
2158,The Producers
2159,True Grit
2160,"They Shoot Horses, Don't They?"
2161,The Prime of Miss Jean Brodie
2162,Cactus Flower
2163,"Hello, Dolly!"
2164,Butch Cassidy and the Sundance Kid
2165,Anne of the Thousand Days
2166,Midnight Cowboy
2167,Arthur Rubinstein - The Love of Life
2168,Czechoslovakia 1968
2169,Z
2170,It's Tough to Be a Bird
2171,The Magic Machines
2172,Marooned
2173,Patton
2174,Ryan's Daughter
2175,Women in Love
2176,Airport
2177,Cromwell
2178,Woodstock
2179,Interviews with My Lai Veterans
2180,Investigation of a Citizen above Suspicion
2181,Let It Be
2182,Lovers and Other Strangers
2183,Is It Always Right to Be Right?
2184,The Resurrection of Broncho Billy
2185,Tora! Tora! Tora!
2186,M*A*S*H
2187,The French Connection
2188,The Last Picture Show
2189,Klute
2190,Nicholas and Alexandra
2191,The Hellstrom Chronicle
2192,Sentinels of Silence
2193,The Garden of the Finzi Continis
2194,Summer of '42
2195,Shaft
2196,The Crunch Bird
2197,Bedknobs and Broomsticks
2198,Cabaret
2199,Butterflies Are Free
2200,Travels with My Aunt
2201,Marjoe
2202,This Tiny World
2203,The Discreet Charm of the Bourgeoisie
2204,Limelight
2205,The Poseidon Adventure
2206,Norman Rockwell's World...An American Dream
2207,The Candidate
2208,Save the Tiger
2209,The Paper Chase
2210,A Touch of Class
2211,The Sting
2212,Cries and Whispers
2213,The Great American Cowboy
2214,Princeton: A Search for Answers
2215,Day for Night
2216,The Way We Were
2217,Frank Film
2218,The Bolero
2219,Harry and Tonto
2220,Alice Doesn't Live Here Anymore
2221,The Towering Inferno
2222,Hearts and Minds
2223,Don't
2224,Amarcord
2225,Closed Mondays
2226,One-Eyed Men Are Kings
2227,Earthquake
2228,One Flew over the Cuckoo's Nest
2229,The Sunshine Boys
2230,Shampoo
2231,The Man Who Skied down Everest
2232,The End of the Game
2233,Dersu Uzala
2234,Nashville
2235,Great
2236,Angel and Big Joe
2237,The Hindenburg
2238,All the President's Men
2239,Bound for Glory
2240,Fellini's Casanova
2241,"Harlan County, U.S.A."
2242,Number Our Days
2243,Black and White in Color
2244,The Omen
2245,Leisure
2246,In the Region of Ice
2247,Logan's Run
2248,The Goodbye Girl
2249,Julia
2250,Annie Hall
2251,Star Wars
2252,Who Are the DeBolts? And Where Did They Get Nineteen Kids?
2253,Gravity Is My Enemy
2254,Madame Rosa
2255,A Little Night Music
2256,You Light Up My Life
2257,The Sand Castle
2258,I'll Find a Way
2259,Coming Home
2260,California Suite
2261,Heaven Can Wait
2262,Days of Heaven
2263,Scared Straight!
2264,The Flight of the Gossamer Condor
2265,Get Out Your Handkerchiefs
2266,The Buddy Holly Story
2267,Midnight Express
2268,Thank God It's Friday
2269,Special Delivery
2270,Teenage Father
2271,Kramer vs. Kramer
2272,Being There
2273,Norma Rae
2274,All That Jazz
2275,Best Boy
2276,Paul Robeson: Tribute to an Artist
2277,The Tin Drum
2278,A Little Romance
2279,Every Child
2280,Board and Care
2281,Breaking Away
2282,The Black Stallion
2283,Ordinary People
2284,Coal Miner's Daughter
2285,Melvin and Howard
2286,Tess
2287,From Mao to Mozart: Isaac Stern in China
2288,Karl Hess: Toward Liberty
2289,Moscow Does Not Believe in Tears
2290,Fame
2291,The Dollar Bottom
2292,The Empire Strikes Back
2293,On Golden Pond
2294,Arthur
2295,Reds
2296,Chariots of Fire
2297,Genocide
2298,Close Harmony
2299,Mephisto
2300,Crac
2301,Violet
2302,Gandhi
2303,An Officer and a Gentleman
2304,Tootsie
2305,Just Another Missing Kid
2306,If You Love This Planet
2307,Volver a Empezar ('To Begin Again')
2308,Quest for Fire
2309,E.T. The Extra-Terrestrial
2310,Victor/Victoria
2311,Tango
2312,A Shocking Accident
2313,Missing
2314,Tender Mercies
2315,Terms of Endearment
2316,The Year of Living Dangerously
2317,Fanny & Alexander
2318,He Makes Me Feel Like Dancin'
2319,Flamenco at 5:15
2320,The Right Stuff
2321,Yentl
2322,Flashdance
2323,Sundae in New York
2324,Boys and Girls
2325,Return of the Jedi
2326,The Killing Fields
2327,Places in the Heart
2328,A Passage to India
2329,The Times of Harvey Milk
2330,The Stone Carvers
2331,Dangerous Moves
2332,Purple Rain
2333,The Woman in Red
2334,Up
2335,The River
2336,Kiss of the Spider Woman
2337,Cocoon
2338,The Trip to Bountiful
2339,Prizzi's Honor
2340,Out of Africa
2341,Ran
2342,Broken Rainbow
2343,Witness to War: Dr. Charlie Clements
2344,The Official Story
2345,White Nights
2346,Anna & Bella
2347,Molly's Pilgrim
2348,The Color of Money
2349,Hannah and Her Sisters
2350,Children of a Lesser God
2351,A Room with a View
2352,The Mission
2353,Artie Shaw: Time Is All You've Got
2354,Down and Out in America
2355,"Women--for America, for the World"
2356,The Assault
2357,'Round Midnight
2358,A Greek Tragedy
2359,Precious Images
2360,Wall Street
2361,The Last Emperor
2362,The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table
2363,Young at Heart
2364,Babette's Feast
2365,Harry and the Hendersons
2366,The Man Who Planted Trees
2367,Ray's Male Heterosexual Dance Hall
2368,Innerspace
2369,A Fish Called Wanda
2370,The Accused
2371,The Accidental Tourist
2372,Dangerous Liaisons
2373,Mississippi Burning
2374,Hotel Terminus: The Life and Times of Klaus Barbie
2375,You Don't Have to Die
2376,Pelle the Conqueror
2377,The Milagro Beanfield War
2378,Working Girl
2379,Tin Toy
2380,The Appointments of Dennis Jennings
2381,Bird
2382,My Left Foot
2383,Driving Miss Daisy
2384,Henry V
2385,Born on the Fourth of July
2386,Common Threads: Stories from the Quilt
2387,The Johnstown Flood
2388,Cinema Paradiso
2389,Balance
2390,Work Experience
2391,Reversal of Fortune
2392,Good Fellas
2393,Dick Tracy
2394,Dances With Wolves
2395,American Dream
2396,Days of Waiting
2397,Journey of Hope
2398,Creature Comforts
2399,The Lunch Date
2400,City Slickers
2401,The Fisher King
2402,Bugsy
2403,In the Shadow of the Stars
2404,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment"
2405,Mediterraneo
2406,Manipulation
2407,Session Man
2408,Howards End
2409,A River Runs through It
2410,The Panama Deception
2411,Educating Peter
2412,Indochine
2413,Mona Lisa Descending a Staircase
2414,Omnibus
2415,The Crying Game
2416,The Piano
2417,The Age of Innocence
2418,I Am a Promise: The Children of Stanton Elementary School
2419,Defending Our Lives
2420,Belle Epoque
2421,The Wrong Trousers
2422,Black Rider (Schwarzfahrer)
2423,Ed Wood
2424,Blue Sky
2425,Bullets over Broadway
2426,The Madness of King George
2427,"The Adventures of Priscilla, Queen of the Desert"
2428,Maya Lin: A Strong Clear Vision
2429,A Time for Justice
2430,Burnt by the Sun
2431,The Lion King
2432,Bob's Birthday
2433,Franz Kafka's It's a Wonderful Life
2434,Trevor
2435,Leaving Las Vegas
2436,Dead Man Walking
2437,Mighty Aphrodite
2438,Restoration
2439,Anne Frank Remembered
2440,One Survivor Remembers
2441,Antonia's Line
2442,The Postman (Il Postino)
2443,Pocahontas
2444,A Close Shave
2445,Lieberman in Love
2446,Babe
2447,Shine
2448,Fargo
2449,When We Were Kings
2450,Breathing Lessons: The Life and Work of Mark O'Brien
2451,Kolya
2452,The Nutty Professor
2453,Emma
2454,Evita
2455,Quest
2456,Dear Diary
2457,The Ghost and the Darkness
2458,Sling Blade
2459,As Good as It Gets
2460,The Long Way Home
2461,A Story of Healing
2462,Character
2463,The Full Monty
2464,Geri's Game
2465,Visas and Virtue
2466,Life Is Beautiful
2467,Affliction
